Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94252,1,OK,0.5290428,-0.1084237,-0.8139726,0.2140247,-30.674,-136.852,-1284.172,0.2910528,4,OK,-30.458,-136.764,-1284.182,OK,-76.041,-148.347,-1301.552,OK,-122.577,-138.337,-1330.466,OK,-152.306,-190.565,-1319.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94255,1,OK,0.5279896,-0.1336761,-0.8118362,0.2104276,-31.347,-131,-1285.463,0.3059857,4,OK,-31.163,-130.914,-1285.525,OK,-77.009,-140.835,-1303.067,OK,-122.68,-129.416,-1332.746,OK,-154.895,-179.98,-1321.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94258,1,OK,0.5278181,-0.1599503,-0.8079706,0.2073823,-31.929,-124.918,-1286.195,0.2902795,4,OK,-31.764,-124.856,-1286.251,OK,-77.851,-133.036,-1303.958,OK,-122.745,-120.228,-1334.297,OK,-157.346,-168.94,-1321.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94261,1,OK,0.5281975,-0.1868554,-0.8025307,0.2050291,-32.365,-118.795,-1286.677,0.2879117,4,OK,-32.198,-118.736,-1286.723,OK,-78.539,-125.192,-1304.525,OK,-122.611,-111.066,-1335.441,OK,-159.569,-157.717,-1322.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94264,1,OK,0.5292562,-0.2131635,-0.7956742,0.2033512,-32.558,-112.848,-1286.985,0.2972232,4,OK,-32.425,-112.785,-1287.053,OK,-78.954,-117.568,-1304.801,OK,-122.209,-102.251,-1336.192,OK,-161.386,-146.707,-1321.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94267,1,OK,0.5267311,-0.2372486,-0.7910699,0.201186,-32.227,-107.668,-1288.399,0.3300177,4,OK,-32.08,-107.599,-1288.471,OK,-78.606,-110.9,-1306.58,OK,-120.873,-94.638,-1338.749,OK,-162.063,-137.02,-1323.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94270,1,OK,0.5269658,-0.2626664,-0.7828461,0.2011604,-32.037,-102.268,-1288.631,0.319672,4,OK,-31.909,-102.221,-1288.715,OK,-78.495,-103.98,-1306.78,OK,-120.004,-86.846,-1339.523,OK,-163.002,-126.891,-1323.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94273,1,OK,0.5325666,-0.2911741,-0.7676271,0.2057648,-32.281,-96.466,-1286.655,0.2988802,4,OK,-32.153,-96.452,-1286.736,OK,-79.087,-96.544,-1304.03,OK,-120.202,-78.652,-1336.865,OK,-164.857,-115.858,-1318.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94276,1,OK,0.5439349,-0.3134918,-0.7508459,0.2051541,-32.552,-89.969,-1283.234,0.3407325,4,OK,-32.448,-89.938,-1283.329,OK,-79.753,-88.114,-1299.46,OK,-120.755,-69.008,-1331.54,OK,-166.708,-103.424,-1310.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94279,1,OK,0.5579269,-0.3361604,-0.7303229,0.2057722,-32.727,-83.029,-1278.567,0.3156036,4,OK,-32.62,-83.018,-1278.656,OK,-80.299,-79.102,-1293.221,OK,-121.41,-58.636,-1324.433,OK,-168.263,-90.113,-1301.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94282,1,OK,0.568204,-0.3579705,-0.7113194,0.2074271,-32.331,-76.82,-1275.121,0.3053788,4,OK,-32.237,-76.834,-1275.256,OK,-80.088,-71.021,-1288.477,OK,-121.069,-49.487,-1319.222,OK,-168.635,-78.103,-1293.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94285,1,OK,0.576904,-0.3721119,-0.6975487,0.2052812,-31.79,-71.699,-1272.196,0.3166032,4,OK,-31.674,-71.719,-1272.336,OK,-79.573,-64.338,-1284.635,OK,-120.409,-41.723,-1314.819,OK,-168.424,-68.272,-1288.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94288,1,OK,0.5860764,-0.3806572,-0.6862116,0.2018123,-31.282,-67.496,-1269.18,0.3168615,4,OK,-31.162,-67.533,-1269.312,OK,-79.062,-58.813,-1280.7,OK,-119.874,-35.144,-1310.144,OK,-168.057,-60.267,-1282.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94291,1,OK,0.5954053,-0.391752,-0.672183,0.2004817,-30.543,-63.09,-1265.954,0.3278245,4,OK,-30.416,-63.145,-1266.133,OK,-78.292,-53.01,-1276.344,OK,-119.04,-28.355,-1305.172,OK,-167.32,-51.713,-1276.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94294,1,OK,0.6022797,-0.3979507,-0.6631108,0.1979356,-29.91,-59.948,-1263.761,0.3301221,4,OK,-29.772,-60.002,-1263.921,OK,-77.614,-48.873,-1273.478,OK,-118.246,-23.436,-1301.653,OK,-166.552,-45.678,-1271.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94297,1,OK,0.607066,-0.4065786,-0.6530563,0.1992039,-29.245,-57.203,-1262.052,0.3223933,4,OK,-29.113,-57.259,-1262.228,OK,-76.875,-45.309,-1271.111,OK,-117.444,-19.386,-1299.005,OK,-165.689,-40.322,-1268.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94300,1,OK,0.6152205,-0.4122944,-0.6412183,0.2008885,-28.71,-54.617,-1258.975,0.3165089,4,OK,-28.589,-54.681,-1259.152,OK,-76.327,-41.909,-1266.973,OK,-117.076,-15.442,-1294.082,OK,-164.92,-35.28,-1261.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94303,1,OK,0.6259484,-0.4194564,-0.6242686,0.2062369,-28.067,-51.719,-1254.222,0.3112216,4,OK,-27.946,-51.797,-1254.39,OK,-75.672,-38.109,-1260.691,OK,-116.834,-11.149,-1286.674,OK,-163.859,-29.551,-1252.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94306,1,OK,0.6386199,-0.4194188,-0.610586,0.2084157,-27.554,-49.692,-1249.02,0.2936632,4,OK,-27.449,-49.786,-1249.197,OK,-75.167,-35.394,-1253.766,OK,-116.825,-7.782,-1278.323,OK,-162.864,-25.669,-1242.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94309,1,OK,0.6520785,-0.4145801,-0.6003422,0.2061703,-26.989,-47.996,-1243.748,0.3070993,4,OK,-26.884,-48.089,-1243.946,OK,-74.557,-33.1,-1246.827,OK,-116.617,-4.66,-1269.703,OK,-161.759,-22.592,-1232.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94312,1,OK,0.6655252,-0.4153731,-0.5834493,0.2100674,-25.941,-45.736,-1237.846,0.3050388,4,OK,-25.842,-45.845,-1238.042,OK,-73.36,-30.094,-1238.999,OK,-115.886,-1.045,-1260.191,OK,-159.741,-18.249,-1221.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94315,1,OK,0.6795175,-0.4136694,-0.5665226,0.2149088,-24.832,-44.081,-1231.396,0.2911896,4,OK,-24.737,-44.204,-1231.603,OK,-72.078,-27.897,-1230.427,OK,-115.158,1.708,-1249.81,OK,-157.458,-15.105,-1209.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94318,1,OK,0.6928111,-0.4034618,-0.557795,0.2147,-24.253,-44.184,-1225.491,0.2921681,4,OK,-24.158,-44.31,-1225.697,OK,-71.413,-27.953,-1222.714,OK,-115.031,2.105,-1240.092,OK,-156.06,-15.511,-1198.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94321,1,OK,0.7004836,-0.3906035,-0.5572359,0.2150343,-24.618,-46.204,-1221.761,0.3088178,4,OK,-24.518,-46.335,-1221.997,OK,-71.909,-30.558,-1217.854,OK,-116.115,-0.616,-1233.911,OK,-156.296,-19.649,-1192.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94324,1,OK,0.7059095,-0.3735409,-0.5650172,0.2071584,-25.418,-48.808,-1219.957,0.303255,4,OK,-25.294,-48.925,-1220.161,OK,-72.913,-33.884,-1215.688,OK,-117.406,-3.857,-1230.578,OK,-157.51,-24.981,-1189.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94327,1,OK,0.7116516,-0.3657005,-0.5625845,0.2081201,-25.417,-49.984,-1217.086,0.2972973,4,OK,-25.288,-50.105,-1217.28,OK,-72.931,-35.41,-1211.98,OK,-117.827,-5.452,-1225.831,OK,-157.211,-27.366,-1184.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94330,1,OK,0.7171404,-0.3625187,-0.5552384,0.2144765,-25.103,-50.737,-1213.983,0.2959738,4,OK,-24.974,-50.868,-1214.175,OK,-72.554,-36.381,-1207.828,OK,-117.914,-6.664,-1220.722,OK,-156.254,-28.726,-1178.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94333,1,OK,0.7250455,-0.3467725,-0.5552136,0.2139991,-25.42,-53.5,-1210.407,0.3091833,4,OK,-25.26,-53.624,-1210.588,OK,-72.966,-39.973,-1203.179,OK,-118.909,-10.547,-1214.426,OK,-156.299,-34.27,-1172.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94336,1,OK,0.7300706,-0.3332254,-0.5571653,0.2133648,-25.834,-56.246,-1207.906,0.3107019,4,OK,-25.662,-56.357,-1208.082,OK,-73.497,-43.548,-1199.991,OK,-119.912,-14.47,-1210.108,OK,-156.649,-39.7,-1168.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94339,1,OK,0.7325713,-0.3188337,-0.5618291,0.2145516,-26.651,-59.993,-1206.127,0.2867965,4,OK,-26.48,-60.119,-1206.307,OK,-74.521,-48.429,-1197.758,OK,-121.546,-19.983,-1207.176,OK,-157.648,-47.017,-1166.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94342,1,OK,0.7383491,-0.2976194,-0.5689205,0.2063801,-27.251,-63.761,-1203.852,0.2876404,4,OK,-27.07,-63.871,-1204.032,OK,-75.282,-53.273,-1194.982,OK,-122.698,-25.079,-1203.036,OK,-158.402,-54.49,-1163.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94345,1,OK,0.7457788,-0.2856149,-0.5663779,0.2036031,-26.839,-65.435,-1200.514,0.2747669,4,OK,-26.669,-65.55,-1200.663,OK,-74.774,-55.405,-1190.7,OK,-122.459,-27.272,-1197.274,OK,-157.365,-57.83,-1157.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94348,1,OK,0.7508835,-0.2835718,-0.5602243,0.2047186,-26.068,-65.297,-1198.01,0.2806642,4,OK,-25.891,-65.413,-1198.186,OK,-73.811,-55.217,-1187.351,OK,-121.568,-26.977,-1193.132,OK,-155.873,-57.581,-1153.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94351,1,OK,0.7561418,-0.2819424,-0.5524455,0.2087152,-25.191,-65.32,-1195.13,0.2717503,4,OK,-25.008,-65.439,-1195.285,OK,-72.734,-55.276,-1183.552,OK,-120.62,-27.102,-1188.374,OK,-154.048,-57.668,-1147.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94354,1,OK,0.7633413,-0.2803168,-0.5411649,0.21418,-23.834,-65.287,-1191.221,0.2910433,4,OK,-23.629,-65.415,-1191.406,OK,-71.029,-55.218,-1178.295,OK,-119.08,-27.112,-1181.872,OK,-151.284,-57.503,-1140.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94357,1,OK,0.7739798,-0.2738658,-0.5265231,0.22074,-21.834,-66.026,-1185.341,0.3061119,4,OK,-21.614,-66.157,-1185.58,OK,-68.519,-56.192,-1170.427,OK,-116.791,-28.271,-1172.085,OK,-147.156,-58.913,-1129.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94360,1,OK,0.7834783,-0.2692936,-0.5130301,0.2245951,-19.748,-66.068,-1180.361,0.3032952,4,OK,-19.517,-66.211,-1180.608,OK,-65.882,-56.233,-1163.792,OK,-114.169,-28.242,-1163.721,OK,-143.01,-59.004,-1119.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94363,1,OK,0.7854701,-0.2660672,-0.5090149,0.2305402,-19.278,-67.369,-1178.446,0.2949462,4,OK,-19.051,-67.514,-1178.657,OK,-65.281,-57.937,-1161.363,OK,-113.841,-30.425,-1160.62,OK,-141.799,-61.366,-1116.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94366,1,OK,0.7912063,-0.2501346,-0.5092816,0.2281612,-18.942,-70.734,-1175.719,0.3039226,4,OK,-18.717,-70.876,-1175.964,OK,-64.823,-62.295,-1157.783,OK,-113.665,-35.311,-1155.702,OK,-140.774,-67.88,-1111.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94369,1,OK,0.797015,-0.2361214,-0.5110803,0.2186567,-18.496,-72.807,-1173.702,0.2956989,4,OK,-18.267,-72.937,-1173.935,OK,-64.278,-64.91,-1155.29,OK,-113.048,-37.892,-1151.967,OK,-140.006,-71.915,-1109.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94372,1,OK,0.8014302,-0.2298849,-0.5096558,0.2123991,-17.893,-73.199,-1172.31,0.3081137,4,OK,-17.663,-73.33,-1172.582,OK,-63.497,-65.35,-1153.398,OK,-112.081,-38.083,-1149.358,OK,-138.98,-72.721,-1107.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94375,1,OK,0.7990665,-0.2296049,-0.5141149,0.2108558,-18.549,-73.499,-1173.449,0.3036,4,OK,-18.324,-73.629,-1173.713,OK,-64.342,-65.746,-1154.985,OK,-113.001,-38.525,-1151.355,OK,-140.289,-73.309,-1109.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94378,1,OK,0.7984931,-0.2229265,-0.5203429,0.2048313,-19.25,-74.886,-1174.168,0.2945026,4,OK,-19.03,-75.01,-1174.418,OK,-65.249,-67.496,-1156.054,OK,-113.935,-40.368,-1152.397,OK,-141.644,-75.957,-1111.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94381,1,OK,0.8027729,-0.2098816,-0.5211166,0.1998571,-18.934,-77.455,-1172.374,0.2903611,4,OK,-18.715,-77.581,-1172.62,OK,-64.839,-70.773,-1153.781,OK,-113.627,-43.956,-1149.05,OK,-140.919,-80.838,-1108.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94384,1,OK,0.8092139,-0.1989343,-0.5159684,0.1984304,-17.706,-79.477,-1169.166,0.2784201,4,OK,-17.482,-79.596,-1169.403,OK,-63.295,-73.384,-1149.608,OK,-112.1,-46.867,-1143.407,OK,-138.441,-84.659,-1103.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94387,1,OK,0.8122647,-0.1842634,-0.5195065,0.1907513,-17.746,-82.303,-1168.158,0.2913474,4,OK,-17.51,-82.419,-1168.42,OK,-63.343,-77.013,-1148.368,OK,-112.237,-50.862,-1141.291,OK,-138.456,-90.089,-1102.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94390,1,OK,0.8200127,-0.1757743,-0.5145791,0.1785805,-16.242,-82.269,-1165.415,0.2912886,4,OK,-16,-82.382,-1165.684,OK,-61.456,-76.825,-1144.813,OK,-109.816,-50.101,-1136.293,OK,-136.106,-89.992,-1098.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94393,1,OK,0.8281051,-0.1758149,-0.5016181,0.1780739,-13.729,-81.022,-1161.496,0.2868397,4,OK,-13.494,-81.145,-1161.768,OK,-58.283,-75.173,-1139.577,OK,-106.151,-48.033,-1129.679,OK,-131.606,-87.663,-1091.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94396,1,OK,0.8311312,-0.1732425,-0.4959281,0.1823823,-12.743,-81.862,-1159.635,0.282488,4,OK,-12.493,-81.98,-1159.898,OK,-57.012,-76.295,-1137.093,OK,-104.904,-49.448,-1126.467,OK,-129.516,-89.207,-1087.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94399,1,OK,0.8318162,-0.1670258,-0.4965808,0.1832807,-12.751,-83.814,-1159.062,0.27205,4,OK,-12.493,-83.925,-1159.3,OK,-57.014,-78.818,-1136.42,OK,-105.086,-52.429,-1125.367,OK,-129.306,-92.768,-1086.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94402,1,OK,0.8365834,-0.1490816,-0.4996344,0.168132,-12.458,-86.751,-1157.786,0.2953717,4,OK,-12.208,-86.859,-1158.074,OK,-56.642,-82.469,-1134.797,OK,-104.507,-56.269,-1122.522,OK,-129.015,-98.2,-1085.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94405,1,OK,0.8384981,-0.1347468,-0.500977,0.1666919,-12.294,-90.545,-1156.66,0.2967671,4,OK,-12.037,-90.644,-1156.956,OK,-56.433,-87.396,-1133.386,OK,-104.55,-62.081,-1120.241,OK,-128.399,-105.259,-1084.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94408,1,OK,0.8459137,-0.1029822,-0.5022435,0.1468879,-11.303,-96.672,-1154.142,0.3231327,4,OK,-11.033,-96.748,-1154.49,OK,-55.174,-95.159,-1130.172,OK,-103.078,-70.739,-1114.705,OK,-126.716,-116.438,-1082.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94411,1,OK,0.8479815,-0.088763,-0.4982923,0.1573318,-10.263,-101.877,-1152.135,0.3338923,4,OK,-9.993,-101.943,-1152.505,OK,-53.788,-102.013,-1127.466,OK,-102.186,-79.268,-1110.997,OK,-123.893,-126.066,-1078.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94414,1,OK,0.848578,-0.0712058,-0.4960948,0.1695142,-9.29,-108.236,-1150.542,0.3829081,4,OK,-9.016,-108.302,-1150.979,OK,-52.454,-110.405,-1125.276,OK,-101.502,-89.798,-1107.963,OK,-121.025,-137.931,-1076.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94417,1,OK,0.8461265,-0.053376,-0.4982859,0.1814719,-9.013,-115.078,-1150.46,0.3699477,4,OK,-8.73,-115.125,-1150.883,OK,-52.03,-119.418,-1125.206,OK,-101.799,-101.063,-1107.418,OK,-119.336,-150.505,-1076.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94420,1,OK,0.842196,-0.0296975,-0.5047965,0.1870949,-9.218,-123.073,-1151.76,0.3745024,4,OK,-8.907,-123.076,-1152.186,OK,-52.161,-129.853,-1126.987,OK,-102.668,-113.896,-1108.823,OK,-118.632,-165.042,-1079.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94423,1,OK,0.8348395,-0.0027837,-0.5165985,0.1901614,-10.037,-131.861,-1154.951,0.4076424,4,OK,-9.744,-131.83,-1155.416,OK,-53.069,-141.291,-1131.211,OK,-104.424,-128.002,-1113.345,OK,-119.041,-180.991,-1086.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94426,1,OK,0.8241922,0.022974,-0.5304097,0.197091,-10.876,-140.843,-1159.302,0.4189197,4,OK,-10.594,-140.793,-1159.77,OK,-53.994,-153.022,-1137.018,OK,-106.278,-142.669,-1119.965,OK,-119.236,-197.27,-1096.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94429,1,OK,0.8132673,0.0511061,-0.5440505,0.1999836,-11.286,-149.791,-1164.166,0.4129329,4,OK,-11.013,-149.714,-1164.614,OK,-54.362,-164.662,-1143.561,OK,-107.391,-157.162,-1127.27,OK,-118.755,-213.334,-1106.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94432,1,OK,0.8037714,0.0865921,-0.5570132,0.1902357,-11.273,-158.771,-1169.709,0.4079767,4,OK,-11.024,-158.669,-1170.139,OK,-54.255,-176.175,-1151.001,OK,-107.686,-171.243,-1135.125,OK,-117.933,-229.067,-1118.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94435,1,OK,0.7881327,0.1141788,-0.5740287,0.1905282,-11.665,-166.893,-1176.965,0.4011969,4,OK,-11.429,-166.771,-1177.374,OK,-54.607,-186.692,-1160.721,OK,-108.669,-184.406,-1146.506,OK,-117.429,-243.335,-1133.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
