Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98290,1,OK,0.4554957,-0.228943,-0.8584531,0.0562774,-16.067,-82.107,-1320.831,0.265832,4,OK,-15.878,-82.077,-1320.721,OK,-56.331,-76.402,-1349.762,OK,-88.325,-48.907,-1386.217,OK,-133.962,-89.139,-1391.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98293,1,OK,0.4476343,-0.2046652,-0.8685601,0.0577841,-15.717,-87.359,-1323.025,0.2824767,4,OK,-15.524,-87.331,-1322.986,OK,-55.654,-83.085,-1352.504,OK,-88.257,-56.552,-1389.291,OK,-131.786,-98.854,-1396.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98296,1,OK,0.4426327,-0.1782944,-0.8768262,0.0588489,-15.69,-92.603,-1324.291,0.2858273,4,OK,-15.495,-92.576,-1324.266,OK,-55.425,-89.741,-1354.145,OK,-88.916,-64.101,-1390.895,OK,-130.13,-108.423,-1399.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98299,1,OK,0.4401301,-0.1579535,-0.8817511,0.0620583,-15.868,-97.102,-1324.792,0.3067097,4,OK,-15.643,-97.064,-1324.747,OK,-55.529,-95.492,-1354.814,OK,-89.874,-70.786,-1391.46,OK,-129.223,-116.63,-1400.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98302,1,OK,0.436911,-0.1350954,-0.8869438,0.0647199,-15.674,-101.987,-1325.594,0.2732264,4,OK,-15.471,-101.937,-1325.512,OK,-55.179,-101.713,-1355.943,OK,-90.375,-77.985,-1392.362,OK,-127.538,-125.39,-1402.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98305,1,OK,0.4338186,-0.1100847,-0.8916963,0.0675317,-15.356,-107.217,-1326.377,0.2754621,4,OK,-15.17,-107.152,-1326.315,OK,-54.661,-108.353,-1356.932,OK,-90.77,-85.738,-1393.185,OK,-125.556,-134.727,-1404.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98308,1,OK,0.4294896,-0.0859387,-0.8960974,0.0718525,-14.635,-112.609,-1327.341,0.2431655,4,OK,-14.479,-112.556,-1327.316,OK,-53.649,-115.243,-1358.186,OK,-90.541,-93.923,-1394.463,OK,-122.763,-144.374,-1406.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98311,1,OK,0.4244322,-0.0615776,-0.9001938,0.0756087,-13.683,-117.916,-1328.486,0.2594526,4,OK,-13.522,-117.856,-1328.453,OK,-52.248,-121.991,-1359.683,OK,-89.873,-101.968,-1396.022,OK,-119.523,-153.747,-1408.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98314,1,OK,0.4192514,-0.0420966,-0.9032954,0.0807062,-12.523,-122.647,-1329.641,0.2725417,4,OK,-12.344,-122.588,-1329.601,OK,-50.621,-128.051,-1361.16,OK,-88.776,-109.308,-1397.747,OK,-116.15,-162.135,-1411.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98317,1,OK,0.4172707,-0.0278587,-0.9042882,0.0858603,-11.954,-126.559,-1329.88,0.2925749,4,OK,-11.75,-126.481,-1329.807,OK,-49.802,-133.042,-1361.482,OK,-88.483,-115.371,-1398.092,OK,-114.226,-168.97,-1411.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98320,1,OK,0.4192647,-0.0193002,-0.9029117,0.0927097,-12.094,-129.692,-1328.815,0.2897315,4,OK,-11.898,-129.609,-1328.763,OK,-50.024,-137.126,-1360.125,OK,-89.259,-120.466,-1396.558,OK,-113.994,-174.666,-1409.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98323,1,OK,0.4212985,-0.0153555,-0.9008962,0.1032369,-12.259,-133.191,-1327.725,0.2702344,4,OK,-12.076,-133.111,-1327.669,OK,-50.271,-141.718,-1358.69,OK,-89.987,-126.234,-1395.088,OK,-113.948,-181.028,-1407.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98326,1,OK,0.4200172,-0.0042177,-0.9005074,0.1124905,-11.584,-137.478,-1327.33,0.3159365,4,OK,-11.381,-137.396,-1327.306,OK,-49.352,-147.265,-1358.117,OK,-89.51,-133.222,-1394.705,OK,-111.955,-188.758,-1406.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98329,1,OK,0.4211155,0.0067513,-0.8988568,0.1211306,-11.205,-141.567,-1326.404,0.2979925,4,OK,-11.023,-141.478,-1326.376,OK,-48.866,-152.584,-1356.927,OK,-89.611,-139.855,-1393.332,OK,-110.612,-196.032,-1404.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98332,1,OK,0.4234933,0.0126702,-0.8961839,0.1317091,-11.204,-145.274,-1324.876,0.2726068,4,OK,-11.021,-145.178,-1324.806,OK,-48.891,-157.465,-1355.014,OK,-90.138,-146.018,-1391.181,OK,-110.147,-202.772,-1401.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98335,1,OK,0.4269895,0.0189493,-0.8927286,0.1426762,-11.328,-149.07,-1322.833,0.2922364,4,OK,-11.135,-148.949,-1322.747,OK,-49.081,-162.458,-1352.4,OK,-90.89,-152.394,-1388.239,OK,-109.942,-209.691,-1397.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98338,1,OK,0.4297474,0.0309999,-0.8893356,0.1530963,-10.984,-153.726,-1320.948,0.3044052,4,OK,-10.786,-153.591,-1320.873,OK,-48.619,-168.517,-1349.937,OK,-91.125,-160.044,-1385.46,OK,-108.548,-217.953,-1393.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98341,1,OK,0.4321955,0.0400565,-0.8858655,0.1638442,-10.467,-157.975,-1319.145,0.2983287,4,OK,-10.268,-157.841,-1319.064,OK,-48.018,-174.048,-1347.618,OK,-91.001,-167.085,-1382.782,OK,-107.075,-225.526,-1390.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98344,1,OK,0.4342418,0.0443927,-0.8826634,0.1742662,-10.178,-161.29,-1317.465,0.2875274,4,OK,-9.989,-161.169,-1317.418,OK,-47.663,-178.423,-1345.374,OK,-90.996,-172.716,-1380.393,OK,-106.13,-231.519,-1386.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98347,1,OK,0.440023,0.0514802,-0.8780443,0.1810187,-10.402,-164.058,-1314.951,0.2896796,4,OK,-10.213,-163.937,-1314.908,OK,-48.04,-182.029,-1342.118,OK,-92.01,-177.34,-1376.473,OK,-106.259,-236.435,-1382.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98350,1,OK,0.4468748,0.0587265,-0.8729106,0.1867653,-10.806,-166.578,-1312.244,0.2829713,4,OK,-10.611,-166.452,-1312.192,OK,-48.644,-185.326,-1338.604,OK,-93.339,-181.537,-1372.164,OK,-106.724,-240.884,-1377.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98353,1,OK,0.4541744,0.063879,-0.8673763,0.1931408,-11.277,-168.917,-1309.276,0.2779709,4,OK,-11.078,-168.788,-1309.229,OK,-49.381,-188.392,-1334.746,OK,-94.72,-185.486,-1367.478,OK,-107.441,-245.027,-1371.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98356,1,OK,0.4607862,0.0692489,-0.86183,0.2003241,-11.624,-171.436,-1306.226,0.2901941,4,OK,-11.402,-171.285,-1306.158,OK,-49.92,-191.713,-1330.848,OK,-95.811,-189.781,-1362.742,OK,-107.812,-249.562,-1366.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98359,1,OK,0.4673795,0.0719053,-0.8561018,0.2085083,-11.949,-173.787,-1303.101,0.3051568,4,OK,-11.712,-173.622,-1303.046,OK,-50.438,-194.814,-1326.755,OK,-96.862,-193.834,-1357.936,OK,-108.31,-253.779,-1360.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98362,1,OK,0.4739038,0.0756693,-0.8505016,0.2152587,-12.22,-175.888,-1300.094,0.3053535,4,OK,-11.982,-175.719,-1300.047,OK,-50.861,-197.602,-1322.836,OK,-97.84,-197.468,-1353.254,OK,-108.655,-257.559,-1354.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98365,1,OK,0.4804375,0.0795381,-0.8444032,0.2232416,-12.355,-178.165,-1296.864,0.2938212,4,OK,-12.125,-178.006,-1296.834,OK,-51.121,-200.654,-1318.63,OK,-98.607,-201.502,-1348.233,OK,-108.684,-261.729,-1348.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98368,1,OK,0.4867291,0.0856052,-0.8381147,0.2309335,-12.174,-180.857,-1293.725,0.3009125,4,OK,-11.929,-180.688,-1293.711,OK,-50.968,-204.199,-1314.502,OK,-98.977,-206.126,-1343.274,OK,-108.077,-266.488,-1342.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98371,1,OK,0.4923586,0.0952185,-0.8317612,0.2380961,-11.517,-183.937,-1290.687,0.2911503,4,OK,-11.274,-183.767,-1290.674,OK,-50.207,-208.254,-1310.599,OK,-98.653,-211.398,-1338.416,OK,-106.44,-271.934,-1337.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98374,1,OK,0.4989873,0.1022154,-0.8247792,0.2455667,-11.103,-186.675,-1287.394,0.3033578,4,OK,-10.864,-186.5,-1287.405,OK,-49.769,-211.843,-1306.269,OK,-98.648,-216.114,-1333.094,OK,-105.409,-276.76,-1331.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98377,1,OK,0.5065169,0.1054103,-0.8174494,0.253191,-11.003,-188.749,-1283.709,0.3150388,4,OK,-10.769,-188.561,-1283.727,OK,-49.768,-214.596,-1301.459,OK,-99.074,-219.772,-1327.218,OK,-105.199,-280.473,-1324.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98380,1,OK,0.5128387,0.1080897,-0.8101068,0.2627546,-10.68,-190.998,-1280.024,0.3276098,4,OK,-10.435,-190.811,-1280.086,OK,-49.422,-217.631,-1296.569,OK,-99.095,-223.887,-1321.471,OK,-104.388,-284.588,-1317.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98383,1,OK,0.5184839,0.1129528,-0.8032089,0.2706872,-10.01,-193.344,-1276.881,0.3094556,4,OK,-9.761,-193.159,-1276.917,OK,-48.647,-220.749,-1292.479,OK,-98.633,-228.031,-1316.382,OK,-102.949,-288.747,-1311.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98386,1,OK,0.5211308,0.1200918,-0.7983064,0.2769613,-8.882,-195.827,-1274.744,0.3083681,4,OK,-8.619,-195.636,-1274.789,OK,-47.203,-224.01,-1289.696,OK,-97.375,-232.313,-1313.015,OK,-100.506,-293.048,-1307.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98389,1,OK,0.5258243,0.1256804,-0.7922803,0.2828519,-8.17,-197.812,-1272.109,0.2980958,4,OK,-7.911,-197.623,-1272.157,OK,-46.331,-226.655,-1286.248,OK,-96.725,-235.828,-1308.712,OK,-98.912,-296.546,-1303.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98392,1,OK,0.5324387,0.1276345,-0.785641,0.2880742,-8.003,-198.982,-1268.895,0.3033367,4,OK,-7.758,-198.8,-1268.975,OK,-46.223,-228.232,-1282.006,OK,-96.898,-237.993,-1303.515,OK,-98.608,-298.642,-1297.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98395,1,OK,0.5416579,0.1320067,-0.7768574,0.2927004,-7.773,-200.25,-1264.894,0.294198,4,OK,-7.528,-200.073,-1264.979,OK,-46.062,-229.967,-1276.754,OK,-97.169,-240.371,-1296.876,OK,-98.159,-300.955,-1289.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98398,1,OK,0.5505409,0.1387815,-0.7681321,0.2960025,-7.246,-201.813,-1261.103,0.2904837,4,OK,-7,-201.622,-1261.184,OK,-45.504,-232.034,-1271.814,OK,-96.994,-243.1,-1290.507,OK,-97.118,-303.646,-1283.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98401,1,OK,0.5582483,0.1431263,-0.7604207,0.2993894,-6.842,-202.881,-1257.75,0.3082428,4,OK,-6.603,-202.708,-1257.878,OK,-45.087,-233.461,-1267.339,OK,-96.875,-245.098,-1284.895,OK,-96.347,-305.569,-1277.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98404,1,OK,0.5640623,0.1435841,-0.7543356,0.3036366,-6.7,-203.456,-1254.847,0.3082719,4,OK,-6.458,-203.272,-1254.974,OK,-44.966,-234.289,-1263.537,OK,-96.962,-246.307,-1280.185,OK,-96.096,-306.675,-1271.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98407,1,OK,0.5722842,0.1437284,-0.7466098,0.3072568,-6.707,-203.758,-1251.275,0.3036357,4,OK,-6.468,-203.579,-1251.41,OK,-45.095,-234.756,-1258.808,OK,-97.395,-247.04,-1274.26,OK,-96.245,-307.3,-1265.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98410,1,OK,0.5813033,0.1449997,-0.7381898,0.3100604,-6.638,-204.055,-1247.369,0.3083714,4,OK,-6.4,-203.882,-1247.525,OK,-45.136,-235.206,-1253.667,OK,-97.738,-247.744,-1267.804,OK,-96.245,-307.898,-1258.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98413,1,OK,0.5916273,0.1452554,-0.7285556,0.3131848,-6.609,-204.082,-1243.104,0.3036037,4,OK,-6.384,-203.917,-1243.269,OK,-45.247,-235.328,-1247.997,OK,-98.169,-248.052,-1260.608,OK,-96.396,-308.075,-1250.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98416,1,OK,0.6006014,0.1452884,-0.7195512,0.3168837,-6.398,-204.187,-1238.806,0.3113073,4,OK,-6.167,-204.008,-1238.982,OK,-45.089,-235.555,-1242.39,OK,-98.262,-248.51,-1253.631,OK,-96.166,-308.382,-1242.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98419,1,OK,0.6097406,0.1505032,-0.7102528,0.3179719,-5.686,-204.861,-1235.182,0.3087987,4,OK,-5.466,-204.687,-1235.364,OK,-44.284,-236.458,-1237.594,OK,-97.652,-249.757,-1247.323,OK,-94.913,-309.577,-1235.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98422,1,OK,0.6176635,0.153884,-0.7020934,0.3191808,-5.065,-205.252,-1231.694,0.3186668,4,OK,-4.849,-205.073,-1231.896,OK,-43.587,-237.008,-1233.031,OK,-97.117,-250.555,-1241.489,OK,-93.893,-310.284,-1229.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98425,1,OK,0.6276594,0.1535016,-0.6923984,0.321038,-4.917,-204.799,-1227.556,0.3251977,4,OK,-4.705,-204.619,-1227.776,OK,-43.508,-236.505,-1227.512,OK,-97.253,-250.053,-1234.473,OK,-93.827,-309.64,-1222.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98428,1,OK,0.6403547,0.154927,-0.6811637,0.319311,-4.748,-204.002,-1222.82,0.3423643,4,OK,-4.542,-203.828,-1223.071,OK,-43.468,-235.506,-1221.236,OK,-97.479,-248.845,-1226.366,OK,-93.931,-308.354,-1213.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98431,1,OK,0.6531622,0.1587748,-0.6694456,0.3162472,-4.253,-203.509,-1218.217,0.3405988,4,OK,-4.044,-203.337,-1218.468,OK,-42.998,-234.875,-1215.183,OK,-97.198,-248.061,-1218.325,OK,-93.386,-307.552,-1205.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98434,1,OK,0.6644309,0.1642059,-0.6580853,0.3138339,-3.281,-203.512,-1213.908,0.3333199,4,OK,-3.079,-203.342,-1214.161,OK,-41.885,-234.904,-1209.548,OK,-96.158,-248.114,-1210.825,OK,-91.864,-307.599,-1198.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98437,1,OK,0.6728418,0.1683544,-0.6488398,0.3129657,-2.264,-203.613,-1210.377,0.3416212,4,OK,-2.069,-203.445,-1210.651,OK,-40.665,-235.076,-1204.918,OK,-94.947,-248.394,-1204.781,OK,-90.183,-307.85,-1192.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98440,1,OK,0.6823374,0.1724972,-0.6386031,0.3112017,-1.213,-203.62,-1206.784,0.3464302,4,OK,-1.008,-203.443,-1207.066,OK,-39.42,-235.094,-1200.146,OK,-93.689,-248.442,-1198.397,OK,-88.509,-307.87,-1185.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98443,1,OK,0.6938928,0.1760642,-0.6268301,0.3075683,-0.215,-203.03,-1202.396,0.3483359,4,OK,-0.023,-202.86,-1202.69,OK,-38.291,-234.355,-1194.381,OK,-92.499,-247.505,-1190.763,OK,-87.104,-306.928,-1178.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98446,1,OK,0.7064875,0.1806672,-0.6137692,0.3025261,1.034,-202.523,-1197.773,0.3510743,4,OK,1.221,-202.346,-1198.078,OK,-36.837,-233.693,-1188.3,OK,-90.935,-246.602,-1182.601,OK,-85.322,-306.046,-1170.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98449,1,OK,0.7173899,0.1861972,-0.601313,0.2985047,2.629,-202.454,-1193.718,0.3553134,4,OK,2.818,-202.266,-1194.035,OK,-34.909,-233.607,-1182.931,OK,-88.801,-246.464,-1175.319,OK,-82.797,-305.93,-1163.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98452,1,OK,0.7278131,0.1924395,-0.58945,0.292923,4.223,-202.453,-1190.04,0.3508137,4,OK,4.415,-202.253,-1190.354,OK,-32.982,-233.578,-1178.098,OK,-86.617,-246.354,-1168.616,OK,-80.328,-305.879,-1157.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98455,1,OK,0.7375453,0.1983974,-0.5782556,0.286855,5.729,-202.353,-1186.685,0.3558528,4,OK,5.91,-202.147,-1187.012,OK,-31.144,-233.437,-1173.657,OK,-84.499,-246.088,-1162.463,OK,-78.011,-305.695,-1151.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98458,1,OK,0.7453875,0.2013471,-0.5688971,0.2832187,7.012,-202.02,-1183.576,0.3348574,4,OK,7.189,-201.808,-1183.884,OK,-29.601,-233.026,-1169.635,OK,-82.683,-245.5,-1157.008,OK,-76.062,-305.135,-1146.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98461,1,OK,0.7538278,0.2038024,-0.5591442,0.2785067,8.212,-201.471,-1180.509,0.3303826,4,OK,8.387,-201.26,-1180.817,OK,-28.152,-232.292,-1165.582,OK,-80.96,-244.501,-1151.485,OK,-74.326,-304.165,-1141.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98464,1,OK,0.7599493,0.2052779,-0.5505424,0.2779228,9.615,-201.344,-1177.831,0.3289627,4,OK,9.794,-201.12,-1178.137,OK,-26.41,-232.138,-1162.03,OK,-78.89,-244.319,-1146.759,OK,-71.996,-303.935,-1136.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98467,1,OK,0.7648072,0.2103608,-0.5422833,0.2770327,11.489,-201.996,-1175.608,0.3177439,4,OK,11.665,-201.765,-1175.901,OK,-24.042,-233.009,-1159.149,OK,-76.138,-245.474,-1142.76,OK,-68.717,-305.071,-1132.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98470,1,OK,0.768778,0.2122585,-0.5348706,0.2789985,13.112,-202.29,-1173.397,0.3208473,4,OK,13.275,-202.06,-1173.696,OK,-21.96,-233.427,-1156.218,OK,-73.711,-246.12,-1138.951,OK,-65.783,-305.626,-1128.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98473,1,OK,0.7732062,0.2156662,-0.5266776,0.2797338,14.994,-202.75,-1171.114,0.3176364,4,OK,15.157,-202.504,-1171.41,OK,-19.565,-234.07,-1153.232,OK,-70.912,-247.009,-1134.939,OK,-62.438,-306.444,-1124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
