Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
1,Port 2: NDI 8700340  s/n:34802401,105400,1,Partially Out of Volume,0.8574745,-0.2937284,-0.3733267,-0.1977078,-36.994,378.618,-1351.177,0.1805576,4,OK,-37.057,378.498,-1351.289,OK,-63.007,411.290,-1323.634,Used OOV,-75.414,462.523,-1305.283,Used OOV,-121.866,447.795,-1268.121
1,Port 2: NDI 8700340  s/n:34802401,105403,1,Partially Out of Volume,0.8564411,-0.3002880,-0.3691989,-0.2000699,-36.095,377.217,-1351.109,0.1933806,4,OK,-36.175,377.107,-1351.237,OK,-61.483,410.402,-1323.623,Used OOV,-73.188,461.957,-1305.648,Used OOV,-119.521,448.095,-1268.021
1,Port 2: NDI 8700340  s/n:34802401,105406,1,Partially Out of Volume,0.8566152,-0.3026939,-0.3669030,-0.1999227,-35.914,376.059,-1350.775,0.1792593,4,OK,-35.982,375.936,-1350.856,OK,-61.084,409.437,-1323.351,Used OOV,-72.527,461.029,-1305.385,Used OOV,-118.718,447.441,-1267.464
1,Port 2: NDI 8700340  s/n:34802401,105409,1,Partially Out of Volume,0.8564686,-0.3042180,-0.3654170,-0.2009563,-35.856,374.793,-1350.615,0.1794029,4,OK,-35.916,374.668,-1350.707,OK,-60.839,408.297,-1323.163,Used OOV,-72.027,459.973,-1305.255,Used OOV,-118.186,446.606,-1267.198
1,Port 2: NDI 8700340  s/n:34802401,105412,1,Partially Out of Volume,0.8579661,-0.3047815,-0.3621681,-0.1995914,-35.101,373.426,-1350.803,0.1685985,4,OK,-35.146,373.306,-1350.893,OK,-59.917,406.902,-1323.154,Used OOV,-70.959,458.576,-1305.145,Used OOV,-116.821,445.174,-1266.733
1,Port 2: NDI 8700340  s/n:34802401,105415,1,Partially Out of Volume,0.8593282,-0.3024390,-0.3612231,-0.1990064,-34.829,372.393,-1351.116,0.1690692,4,OK,-34.885,372.264,-1351.204,OK,-59.665,405.685,-1323.255,Used OOV,-70.839,457.224,-1304.964,Used OOV,-116.554,443.515,-1266.552
1,Port 2: NDI 8700340  s/n:34802401,105418,1,Partially Out of Volume,0.8598552,-0.2990436,-0.3628976,-0.1988145,-34.651,371.607,-1351.536,0.1677647,4,OK,-34.707,371.480,-1351.618,OK,-59.723,404.643,-1323.605,Used OOV,-71.171,456.050,-1305.065,Used OOV,-116.979,441.947,-1266.895
1,Port 2: NDI 8700340  s/n:34802401,105421,1,Partially Out of Volume,0.8597031,-0.2985225,-0.3635249,-0.1991095,-34.628,371.442,-1351.604,0.1689267,4,OK,-34.684,371.321,-1351.693,OK,-59.756,404.448,-1323.668,Used OOV,-71.227,455.844,-1305.138,Used OOV,-117.105,441.696,-1267.040
1,Port 2: NDI 8700340  s/n:34802401,105424,1,Partially Out of Volume,0.8599674,-0.3003819,-0.3621144,-0.1977371,-34.209,371.743,-1351.569,0.1696254,4,OK,-34.277,371.620,-1351.654,OK,-59.206,404.842,-1323.650,Used OOV,-70.658,456.292,-1305.228,Used OOV,-116.339,442.274,-1266.917
1,Port 2: NDI 8700340  s/n:34802401,105427,1,Partially Out of Volume,0.8592719,-0.3011985,-0.3618874,-0.1999221,-33.916,372.045,-1351.674,0.1761377,4,OK,-33.986,371.919,-1351.753,OK,-58.786,405.271,-1323.796,Used OOV,-70.000,456.779,-1305.394,Used OOV,-115.817,442.974,-1267.110
1,Port 2: NDI 8700340  s/n:34802401,105430,1,Partially Out of Volume,0.8589701,-0.3036663,-0.3611160,-0.1988779,-33.840,372.622,-1351.780,0.1870774,4,OK,-33.920,372.494,-1351.856,OK,-58.595,406.004,-1324.003,Used OOV,-69.749,457.594,-1305.819,Used OOV,-115.480,444.011,-1267.333
1,Port 2: NDI 8700340  s/n:34802401,105433,1,Partially Out of Volume,0.8573879,-0.3062403,-0.3618336,-0.2004480,-34.333,373.266,-1351.747,0.1806044,4,OK,-34.397,373.133,-1351.825,OK,-59.013,406.889,-1324.182,Used OOV,-69.938,458.620,-1306.253,Used OOV,-115.825,445.425,-1267.809
1,Port 2: NDI 8700340  s/n:34802401,105436,1,Partially Out of Volume,0.8567587,-0.3065865,-0.3623118,-0.2017408,-34.897,373.451,-1351.758,0.1758101,4,OK,-34.955,373.325,-1351.854,OK,-59.561,407.127,-1324.218,Used OOV,-70.382,458.908,-1306.358,Used OOV,-116.370,445.830,-1268.004
1,Port 2: NDI 8700340  s/n:34802401,105439,1,Partially Out of Volume,0.8550765,-0.3041637,-0.3656897,-0.2063970,-35.428,373.187,-1351.900,0.1650221,4,OK,-35.482,373.063,-1351.986,OK,-60.235,406.846,-1324.469,Used OOV,-71.002,458.572,-1306.435,Used OOV,-117.443,445.535,-1268.667
1,Port 2: NDI 8700340  s/n:34802401,105442,1,Partially Out of Volume,0.8514181,-0.2985743,-0.3727608,-0.2167719,-36.608,372.830,-1352.258,0.1713535,4,OK,-36.667,372.700,-1352.334,OK,-61.666,406.437,-1325.045,Used OOV,-72.335,458.047,-1306.589,Used OOV,-119.777,445.094,-1270.079
1,Port 2: NDI 8700340  s/n:34802401,105445,1,Partially Out of Volume,0.8465577,-0.2940716,-0.3806325,-0.2279931,-37.741,372.728,-1353.010,0.1695774,4,OK,-37.770,372.596,-1353.115,OK,-63.077,406.394,-1326.094,Used OOV,-73.516,457.967,-1307.435,Used OOV,-122.056,445.320,-1272.270
1,Port 2: NDI 8700340  s/n:34802401,105448,1,Partially Out of Volume,0.8390899,-0.2900717,-0.3899821,-0.2443370,-38.681,373.261,-1354.146,0.1713902,4,OK,-38.694,373.139,-1354.295,OK,-64.144,407.188,-1327.652,Used OOV,-74.048,458.826,-1308.838,Used OOV,-123.959,446.940,-1275.448
1,Port 2: NDI 8700340  s/n:34802401,105451,1,Partially Out of Volume,0.8320465,-0.2902016,-0.3971282,-0.2564584,-38.905,374.442,-1355.672,0.1689905,4,OK,-38.923,374.322,-1355.814,OK,-64.330,408.831,-1329.752,Used OOV,-73.677,460.624,-1311.078,Used OOV,-124.612,449.678,-1278.942
1,Port 2: NDI 8700340  s/n:34802401,105454,1,Partially Out of Volume,0.8261327,-0.2938949,-0.4017960,-0.2639897,-38.724,376.108,-1357.356,0.1740486,4,OK,-38.730,375.980,-1357.492,OK,-63.992,411.054,-1332.044,Used OOV,-72.768,463.098,-1313.802,Used OOV,-124.388,453.155,-1282.340
1,Port 2: NDI 8700340  s/n:34802401,105457,1,Partially Out of Volume,0.8185140,-0.2958039,-0.4082396,-0.2754548,-38.527,377.769,-1359.107,0.1871389,4,OK,-38.529,377.644,-1359.279,OK,-63.610,413.258,-1334.380,Used OOV,-71.768,465.528,-1316.460,Used OOV,-124.223,456.750,-1286.178
1,Port 2: NDI 8700340  s/n:34802401,105460,1,Partially Out of Volume,0.8116496,-0.2972778,-0.4151124,-0.2837826,-38.926,379.132,-1361.056,0.1850841,4,OK,-38.920,378.992,-1361.203,OK,-63.996,415.087,-1337.034,Used OOV,-71.760,467.513,-1319.401,Used OOV,-124.989,459.617,-1290.178
1,Port 2: NDI 8700340  s/n:34802401,105463,1,Partially Out of Volume,0.8019499,-0.2945200,-0.4265099,-0.2970247,-40.104,380.129,-1363.213,0.2064788,4,OK,-40.104,380.002,-1363.399,OK,-65.354,416.430,-1339.919,Used OOV,-72.846,468.969,-1322.461,Used OOV,-127.212,461.954,-1295.204
1,Port 2: NDI 8700340  s/n:34802401,105466,1,Partially Out of Volume,0.7921042,-0.2901666,-0.4387859,-0.3095824,-41.376,380.852,-1365.473,0.2236013,4,OK,-41.342,380.721,-1365.700,OK,-66.966,417.414,-1342.931,Used OOV,-74.353,469.992,-1325.555,Used OOV,-129.752,463.720,-1300.442
1,Port 2: NDI 8700340  s/n:34802401,105469,1,Partially Out of Volume,0.7813861,-0.2828626,-0.4524526,-0.3235909,-43.286,381.144,-1367.798,0.2376342,4,OK,-43.252,381.022,-1368.038,OK,-69.284,417.856,-1346.034,Used OOV,-76.741,470.398,-1328.503,Used OOV,-133.213,464.740,-1305.910
1,Port 2: NDI 8700340  s/n:34802401,105472,1,Partially Out of Volume,0.7754316,-0.2805865,-0.4603076,-0.3287765,-44.523,381.610,-1369.607,0.2476875,4,OK,-44.455,381.476,-1369.862,OK,-70.814,418.469,-1348.418,Used OOV,-78.367,471.045,-1331.069,Used OOV,-135.327,465.732,-1309.729
1,Port 2: NDI 8700340  s/n:34802401,105475,1,Partially Out of Volume,0.7719189,-0.2799669,-0.4645773,-0.3315534,-45.116,381.957,-1370.640,0.2498728,4,OK,-45.041,381.819,-1370.898,OK,-71.525,418.934,-1349.807,Used OOV,-79.087,471.571,-1332.614,Used OOV,-136.314,466.487,-1311.944
1,Port 2: NDI 8700340  s/n:34802401,105478,1,Partially Out of Volume,0.7710625,-0.2800648,-0.4645472,-0.3334998,-44.832,382.183,-1370.673,0.2877012,4,OK,-44.760,382.059,-1370.980,OK,-71.137,419.207,-1349.756,Used OOV,-78.538,471.882,-1332.619,Used OOV,-135.825,466.982,-1312.054
1,Port 2: NDI 8700340  s/n:34802401,105481,1,Partially Out of Volume,0.7733703,-0.2794942,-0.4615621,-0.3327788,-44.489,381.731,-1369.752,0.2563289,4,OK,-44.421,381.602,-1370.019,OK,-70.710,418.663,-1348.593,Used OOV,-78.065,471.237,-1331.146,Used OOV,-135.212,466.181,-1310.208
1,Port 2: NDI 8700340  s/n:34802401,105484,1,Partially Out of Volume,0.7781957,-0.2752601,-0.4581396,-0.3297748,-44.834,380.364,-1368.218,0.2525543,4,OK,-44.762,380.224,-1368.478,OK,-71.225,416.859,-1346.538,Used OOV,-78.964,469.191,-1328.531,Used OOV,-135.863,463.398,-1307.151
1,Port 2: NDI 8700340  s/n:34802401,105487,1,Partially Out of Volume,0.7848589,-0.2691343,-0.4548706,-0.3235056,-45.936,378.033,-1366.190,0.2472785,4,OK,-45.882,377.904,-1366.448,OK,-72.741,413.839,-1343.871,Used OOV,-81.203,465.863,-1325.292,Used OOV,-137.786,458.807,-1303.372
1,Port 2: NDI 8700340  s/n:34802401,105490,1,Partially Out of Volume,0.7912025,-0.2584209,-0.4528040,-0.3196651,-47.644,375.037,-1364.067,0.2332206,4,OK,-47.579,374.913,-1364.310,OK,-75.031,409.935,-1341.024,Used OOV,-84.387,461.420,-1321.436,Used OOV,-140.699,452.929,-1299.429
1,Port 2: NDI 8700340  s/n:34802401,105493,1,Partially Out of Volume,0.7980485,-0.2499515,-0.4492823,-0.3143061,-48.733,372.161,-1361.738,0.2303024,4,OK,-48.673,372.041,-1361.982,OK,-76.558,406.220,-1337.943,Used OOV,-86.662,457.225,-1317.547,Used OOV,-142.633,447.350,-1295.149
1,Port 2: NDI 8700340  s/n:34802401,105496,1,Partially Out of Volume,0.8038570,-0.2413431,-0.4448931,-0.3124700,-49.158,369.553,-1359.291,0.2334281,4,OK,-49.096,369.433,-1359.540,OK,-77.197,402.843,-1334.685,Used OOV,-87.787,453.347,-1313.295,Used OOV,-143.416,442.410,-1290.665
1,Port 2: NDI 8700340  s/n:34802401,105499,1,Partially Out of Volume,0.8105312,-0.2346361,-0.4394279,-0.3080392,-49.438,367.013,-1356.846,0.2246426,4,OK,-49.381,366.905,-1357.092,OK,-77.658,399.552,-1331.436,Used OOV,-88.667,449.618,-1309.241,Used OOV,-143.867,437.536,-1286.059
1,Port 2: NDI 8700340  s/n:34802401,105502,1,Partially Out of Volume,0.8158454,-0.2272193,-0.4362502,-0.3040615,-50.091,364.543,-1355.030,0.2375774,4,OK,-50.040,364.429,-1355.288,OK,-78.579,396.340,-1328.992,Used OOV,-90.218,445.923,-1306.071,Used OOV,-145.019,432.752,-1282.677
1,Port 2: NDI 8700340  s/n:34802401,105505,1,Partially Out of Volume,0.8179235,-0.2188519,-0.4371464,-0.3033283,-51.499,362.368,-1354.086,0.2009658,4,OK,-51.435,362.254,-1354.302,OK,-80.454,393.535,-1327.820,Used OOV,-92.654,442.678,-1304.207,OK,-147.419,428.621,-1281.243
1,Port 2: NDI 8700340  s/n:34802401,105508,1,OK,0.8184420,-0.2127244,-0.4406771,-0.3011722,-53.391,360.844,-1354.306,0.2110054,4,OK,-53.320,360.728,-1354.530,OK,-82.881,391.530,-1328.082,OK,-95.803,440.390,-1304.274,OK,-150.626,425.614,-1281.824
1,Port 2: NDI 8700340  s/n:34802401,105511,1,OK,0.8157015,-0.2087541,-0.4460482,-0.3034695,-54.800,360.458,-1355.235,0.2262609,4,OK,-54.721,360.345,-1355.483,OK,-84.682,391.015,-1329.281,OK,-97.977,439.787,-1305.502,OK,-153.102,424.901,-1283.920
1,Port 2: NDI 8700340  s/n:34802401,105514,1,OK,0.8132705,-0.2120332,-0.4489599,-0.3034271,-54.978,361.488,-1356.346,0.2165681,4,OK,-54.900,361.377,-1356.574,OK,-84.884,392.351,-1330.819,OK,-98.148,441.344,-1307.473,OK,-153.428,426.820,-1286.036
1,Port 2: NDI 8700340  s/n:34802401,105517,1,OK,0.8089201,-0.2171700,-0.4519530,-0.3069593,-54.505,363.402,-1357.833,0.2334532,4,OK,-54.411,363.285,-1358.089,OK,-84.243,394.830,-1332.753,OK,-97.078,444.197,-1309.983,OK,-152.678,430.508,-1288.819
1,Port 2: NDI 8700340  s/n:34802401,105520,1,Partially Out of Volume,0.8040142,-0.2234543,-0.4553517,-0.3102969,-53.910,365.562,-1359.481,0.2121663,4,OK,-53.836,365.451,-1359.703,OK,-83.424,397.652,-1335.022,Used OOV,-95.816,447.418,-1312.868,OK,-151.724,434.672,-1291.980
1,Port 2: NDI 8700340  s/n:34802401,105523,1,Partially Out of Volume,0.7982611,-0.2279562,-0.4595920,-0.3155795,-53.667,367.514,-1361.348,0.2456973,4,OK,-53.581,367.408,-1361.609,OK,-82.987,400.177,-1337.425,Used OOV,-94.933,450.318,-1315.860,Used OOV,-151.280,438.548,-1295.514
1,Port 2: NDI 8700340  s/n:34802401,105526,1,Partially Out of Volume,0.7929459,-0.2331307,-0.4625528,-0.3208298,-52.864,369.496,-1362.778,0.2370409,4,OK,-52.784,369.397,-1363.033,OK,-81.906,402.784,-1339.358,Used OOV,-93.264,453.263,-1318.291,Used OOV,-149.933,442.497,-1298.365
1,Port 2: NDI 8700340  s/n:34802401,105529,1,Partially Out of Volume,0.7918050,-0.2424891,-0.4599963,-0.3203862,-51.058,371.677,-1363.568,0.2600998,4,OK,-50.991,371.581,-1363.845,OK,-79.527,405.565,-1340.323,Used OOV,-90.223,456.461,-1319.916,Used OOV,-146.817,446.549,-1299.315
1,Port 2: NDI 8700340  s/n:34802401,105532,1,Partially Out of Volume,0.7901433,-0.2480203,-0.4578162,-0.3233632,-49.423,373.127,-1363.682,0.2592305,4,OK,-49.345,373.024,-1363.960,OK,-77.407,407.477,-1340.512,Used OOV,-87.384,458.607,-1320.341,Used OOV,-144.035,449.486,-1299.448
1,Port 2: NDI 8700340  s/n:34802401,105535,1,Partially Out of Volume,0.7892446,-0.2518291,-0.4545745,-0.3271654,-47.700,374.193,-1363.384,0.2593628,4,OK,-47.629,374.090,-1363.663,OK,-75.163,408.894,-1340.105,Used OOV,-84.457,460.146,-1319.934,Used OOV,-141.086,451.706,-1298.767
1,Port 2: NDI 8700340  s/n:34802401,105538,1,Partially Out of Volume,0.7889654,-0.2559196,-0.4502646,-0.3306064,-45.864,375.036,-1362.772,0.2569588,4,OK,-45.818,374.939,-1363.041,OK,-72.724,410.059,-1339.322,Used OOV,-81.299,461.435,-1319.109,Used OOV,-137.875,453.650,-1297.510
1,Port 2: NDI 8700340  s/n:34802401,105541,1,Partially Out of Volume,0.7892227,-0.2595640,-0.4449976,-0.3342622,-43.918,375.916,-1362.025,0.2238567,4,OK,-43.861,375.809,-1362.260,OK,-70.191,411.239,-1338.349,Used OOV,-77.945,462.668,-1317.933,Used OOV,-134.405,455.500,-1295.835
1,Port 2: NDI 8700340  s/n:34802401,105544,1,Partially Out of Volume,0.7898622,-0.2627702,-0.4410187,-0.3355175,-42.431,376.343,-1361.334,0.2315419,4,OK,-42.399,376.243,-1361.574,OK,-68.254,411.856,-1337.455,Used OOV,-75.510,463.358,-1317.057,Used OOV,-131.863,456.562,-1294.472
1,Port 2: NDI 8700340  s/n:34802401,105547,1,Partially Out of Volume,0.7912069,-0.2650301,-0.4364542,-0.3365390,-41.042,376.646,-1360.562,0.2146929,4,OK,-41.010,376.551,-1360.788,OK,-66.482,412.269,-1336.412,Used OOV,-73.251,463.782,-1315.881,Used OOV,-129.419,457.232,-1292.783
1,Port 2: NDI 8700340  s/n:34802401,105550,1,Partially Out of Volume,0.7915293,-0.2641386,-0.4339185,-0.3397456,-40.321,376.535,-1359.883,0.2267265,4,OK,-40.289,376.427,-1360.117,OK,-65.498,412.152,-1335.473,Used OOV,-71.977,463.566,-1314.607,Used OOV,-128.142,457.197,-1291.426
1,Port 2: NDI 8700340  s/n:34802401,105553,1,Partially Out of Volume,0.7907960,-0.2636285,-0.4319137,-0.3443723,-39.385,376.540,-1359.165,0.2046519,4,OK,-39.347,376.444,-1359.382,OK,-64.303,412.236,-1334.564,Used OOV,-70.309,463.566,-1313.391,Used OOV,-126.519,457.529,-1290.270
1,Port 2: NDI 8700340  s/n:34802401,105556,1,Partially Out of Volume,0.7917392,-0.2652801,-0.4281403,-0.3456464,-38.186,376.688,-1358.453,0.2034548,4,OK,-38.152,376.575,-1358.658,OK,-62.731,412.465,-1333.657,Used OOV,-68.377,463.792,-1312.304,Used OOV,-124.435,457.990,-1288.789
1,Port 2: NDI 8700340  s/n:34802401,105559,1,Partially Out of Volume,0.7913336,-0.2676157,-0.4241314,-0.3496934,-36.560,377.181,-1357.758,0.1903373,4,OK,-36.537,377.083,-1357.959,OK,-60.605,413.164,-1332.725,Used OOV,-65.525,464.507,-1311.256,Used OOV,-121.540,459.219,-1287.449
1,Port 2: NDI 8700340  s/n:34802401,105562,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Used OOV,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,105565,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Used OOV,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,105568,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Used OOV,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,105571,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Used OOV,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,105574,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Used OOV,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,105577,1,Partially Out of Volume,0.7821333,-0.2587968,-0.4393816,-0.3580999,-39.988,377.100,-1360.297,0.2290808,4,OK,-39.944,377.003,-1360.534,OK,-64.904,413.027,-1336.076,Used OOV,-70.588,464.276,-1314.592,Used OOV,-127.574,459.157,-1293.204
1,Port 2: NDI 8700340  s/n:34802401,105580,1,Partially Out of Volume,0.7760705,-0.2350738,-0.4603205,-0.3613307,-47.501,373.423,-1362.308,0.2486596,4,OK,-47.416,373.344,-1362.574,OK,-74.590,408.222,-1338.746,Used OOV,-82.649,458.862,-1316.586,Used OOV,-140.562,452.057,-1298.603
1,Port 2: NDI 8700340  s/n:34802401,105583,1,Partially Out of Volume,0.7707978,-0.2118046,-0.4774004,-0.3648266,-54.149,369.697,-1364.242,0.2821669,4,OK,-54.025,369.612,-1364.541,OK,-83.078,403.332,-1341.211,Used OOV,-93.313,453.272,-1318.296,Used OOV,-151.881,444.904,-1303.398
1,Port 2: NDI 8700340  s/n:34802401,105586,1,OK,0.7699786,-0.1999298,-0.4856094,-0.3624148,-57.752,367.198,-1364.997,0.2901177,4,OK,-57.628,367.133,-1365.307,OK,-87.771,400.076,-1342.231,OK,-99.381,449.604,-1319.106,OK,-158.054,440.040,-1305.544
1,Port 2: NDI 8700340  s/n:34802401,105589,1,OK,0.7749662,-0.1993699,-0.4835139,-0.3548144,-58.478,366.146,-1364.357,0.2896341,4,OK,-58.354,366.071,-1364.670,OK,-88.744,398.651,-1341.368,OK,-100.846,448.063,-1318.262,OK,-159.230,437.655,-1304.043
1,Port 2: NDI 8700340  s/n:34802401,105592,1,OK,0.7793310,-0.1990262,-0.4771755,-0.3540274,-58.141,365.514,-1362.455,0.2745016,4,OK,-58.017,365.445,-1362.752,OK,-88.162,397.821,-1338.868,OK,-100.011,447.055,-1315.274,OK,-158.182,436.438,-1300.289
1,Port 2: NDI 8700340  s/n:34802401,105595,1,OK,0.7852978,-0.1977429,-0.4698025,-0.3514124,-57.221,364.244,-1360.113,0.2589082,4,OK,-57.108,364.163,-1360.394,OK,-87.029,396.200,-1335.816,OK,-98.810,445.176,-1311.618,OK,-156.621,434.055,-1295.718
1,Port 2: NDI 8700340  s/n:34802401,105598,1,OK,0.7923182,-0.1976603,-0.4618916,-0.3461479,-56.190,362.950,-1357.820,0.2625575,4,OK,-56.093,362.880,-1358.108,OK,-85.795,394.517,-1332.768,OK,-97.557,443.284,-1308.177,OK,-154.915,431.521,-1291.102
