Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
1,Port 2: NDI 8700340  s/n:34802401,114331,1,OK,0.8231076,0.2319530,-0.4051336,0.3233551,-51.909,149.090,-1346.247,0.4078660,4,OK,-51.652,149.407,-1346.738,OK,-77.684,116.994,-1317.751,OK,-121.765,101.565,-1286.733,OK,-103.859,44.898,-1272.987
1,Port 2: NDI 8700340  s/n:34802401,114334,1,OK,0.8102041,0.2437877,-0.4201110,0.3280909,-52.916,144.608,-1351.435,0.3555276,4,OK,-52.689,144.910,-1351.835,OK,-78.898,111.173,-1324.808,OK,-123.518,93.963,-1295.555,OK,-104.985,37.235,-1283.021
1,Port 2: NDI 8700340  s/n:34802401,114337,1,OK,0.8015745,0.2560749,-0.4253955,0.3330804,-51.662,140.713,-1354.587,0.3461997,4,OK,-51.454,141.026,-1354.953,OK,-77.150,106.126,-1329.061,OK,-121.700,87.262,-1300.633,OK,-102.088,30.673,-1289.225
1,Port 2: NDI 8700340  s/n:34802401,114340,1,OK,0.7982520,0.2697387,-0.4213177,0.3354493,-48.391,137.537,-1355.641,0.3425669,4,OK,-48.198,137.860,-1356.010,OK,-72.902,101.957,-1330.461,OK,-116.722,81.717,-1301.926,OK,-95.869,25.323,-1291.820
1,Port 2: NDI 8700340  s/n:34802401,114343,1,OK,0.8009587,0.2840916,-0.4052886,0.3368951,-42.601,135.143,-1354.169,0.3570643,4,OK,-42.410,135.505,-1354.538,OK,-65.395,98.816,-1328.513,OK,-107.749,77.359,-1298.506,OK,-85.331,21.365,-1289.751
1,Port 2: NDI 8700340  s/n:34802401,114346,1,OK,0.8081683,0.2966114,-0.3817439,0.3363887,-35.508,134.015,-1350.903,0.3719088,4,OK,-35.341,134.398,-1351.305,OK,-56.259,97.254,-1324.098,OK,-96.639,75.064,-1291.957,OK,-72.774,19.510,-1284.466
1,Port 2: NDI 8700340  s/n:34802401,114349,1,OK,0.8160598,0.3037740,-0.3550775,0.3401290,-27.939,134.227,-1346.582,0.4027317,4,OK,-27.772,134.641,-1347.021,OK,-46.437,97.407,-1318.272,OK,-84.665,74.791,-1283.713,OK,-59.153,19.926,-1276.786
1,Port 2: NDI 8700340  s/n:34802401,114352,1,OK,0.8240222,0.3075746,-0.3297205,0.3430302,-20.939,135.177,-1342.352,0.4306310,4,OK,-20.795,135.625,-1342.831,OK,-37.390,98.562,-1312.549,OK,-73.541,75.929,-1275.786,OK,-46.758,21.657,-1269.135
1,Port 2: NDI 8700340  s/n:34802401,114355,1,OK,0.8322879,0.3055286,-0.3100976,0.3432036,-16.290,137.352,-1338.396,0.4320298,4,OK,-16.154,137.793,-1338.897,OK,-31.453,101.305,-1307.204,OK,-66.119,79.339,-1268.672,OK,-38.777,25.365,-1261.831
1,Port 2: NDI 8700340  s/n:34802401,114358,1,OK,0.8428762,0.2983507,-0.2950013,0.3369284,-14.303,140.804,-1334.579,0.4428621,4,OK,-14.150,141.217,-1335.123,OK,-28.966,105.717,-1301.997,OK,-62.730,85.200,-1261.906,OK,-35.799,31.088,-1254.633
1,Port 2: NDI 8700340  s/n:34802401,114361,1,OK,0.8523025,0.2821895,-0.2878956,0.3332651,-15.111,145.587,-1330.704,0.4693000,4,OK,-14.933,145.982,-1331.310,OK,-30.109,111.940,-1296.713,OK,-63.866,93.468,-1255.679,OK,-37.795,39.176,-1246.747
1,Port 2: NDI 8700340  s/n:34802401,114364,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,114367,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,114370,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,114373,1,OK,0.8396310,0.2275631,-0.3675841,0.3288111,-43.072,152.998,-1337.166,0.4495039,4,OK,-42.808,153.334,-1337.737,OK,-66.361,121.891,-1305.567,OK,-108.022,107.367,-1270.859,OK,-88.369,51.598,-1256.033
1,Port 2: NDI 8700340  s/n:34802401,114376,1,OK,0.8281391,0.2274665,-0.3978117,0.3227856,-50.719,150.942,-1343.773,0.4245494,4,OK,-50.477,151.254,-1344.299,OK,-76.222,119.354,-1314.444,OK,-119.980,104.551,-1282.663,OK,-102.131,48.042,-1268.385
1,Port 2: NDI 8700340  s/n:34802401,114379,1,OK,0.8147406,0.2320417,-0.4280465,0.3148501,-57.525,148.110,-1351.675,0.3727866,4,OK,-57.294,148.406,-1352.106,OK,-85.013,115.822,-1325.108,OK,-130.579,100.491,-1296.308,OK,-114.355,43.141,-1283.307
1,Port 2: NDI 8700340  s/n:34802401,114382,1,OK,0.8013646,0.2392953,-0.4568195,0.3030981,-63.567,145.290,-1360.132,0.3348121,4,OK,-63.386,145.563,-1360.492,OK,-92.846,112.358,-1336.449,OK,-139.939,96.641,-1310.659,OK,-125.420,38.372,-1299.516
1,Port 2: NDI 8700340  s/n:34802401,114385,1,OK,0.7901992,0.2485585,-0.4805530,0.2878763,-68.501,143.026,-1368.019,0.3117153,4,OK,-68.347,143.279,-1368.333,OK,-99.258,109.631,-1347.003,OK,-147.487,93.719,-1323.697,OK,-134.575,34.669,-1314.888
1,Port 2: NDI 8700340  s/n:34802401,114388,1,OK,0.7821542,0.2575607,-0.4981727,0.2715166,-72.537,141.638,-1374.708,0.3114802,4,OK,-72.360,141.904,-1374.998,OK,-104.417,108.060,-1355.910,OK,-153.554,92.122,-1334.319,OK,-142.057,32.541,-1327.877
1,Port 2: NDI 8700340  s/n:34802401,114391,1,OK,0.7750198,0.2631720,-0.5144183,0.2558488,-76.518,141.368,-1380.566,0.3245853,4,OK,-76.322,141.633,-1380.869,OK,-109.571,107.894,-1363.654,OK,-159.521,92.327,-1343.754,OK,-149.527,32.341,-1339.301
1,Port 2: NDI 8700340  s/n:34802401,114394,1,OK,0.7722185,0.2656422,-0.5247923,0.2402203,-79.781,142.249,-1384.266,0.3298669,4,OK,-79.582,142.518,-1384.565,OK,-113.825,109.203,-1368.555,OK,-164.377,94.392,-1349.540,OK,-155.963,34.099,-1346.609
1,Port 2: NDI 8700340  s/n:34802401,114397,1,OK,0.7741779,0.2661201,-0.5292161,0.2230673,-82.446,144.027,-1385.789,0.3543647,4,OK,-82.255,144.292,-1386.125,OK,-117.368,111.673,-1370.488,OK,-168.260,97.994,-1351.623,OK,-161.598,37.428,-1349.926
1,Port 2: NDI 8700340  s/n:34802401,114400,1,OK,0.7815165,0.2627311,-0.5259574,0.2087420,-83.927,146.651,-1384.278,0.3642326,4,OK,-83.720,146.935,-1384.618,OK,-119.409,115.188,-1368.473,OK,-170.325,102.800,-1348.677,OK,-165.290,42.065,-1347.368
1,Port 2: NDI 8700340  s/n:34802401,114403,1,OK,0.7923491,0.2554274,-0.5165132,0.2003843,-84.003,149.655,-1380.001,0.3513547,4,OK,-83.799,149.931,-1380.336,OK,-119.677,119.103,-1362.855,OK,-170.238,108.016,-1341.502,OK,-166.398,47.214,-1339.567
1,Port 2: NDI 8700340  s/n:34802401,114406,1,OK,0.8041343,0.2492056,-0.5011742,0.2002227,-81.951,151.558,-1374.435,0.3925671,4,OK,-81.747,151.849,-1374.834,OK,-117.111,121.507,-1355.343,OK,-166.965,111.104,-1332.133,OK,-163.255,50.349,-1328.998
1,Port 2: NDI 8700340  s/n:34802401,114409,1,OK,0.8172111,0.2480644,-0.4789926,0.2029685,-77.470,152.190,-1367.729,0.3719909,4,OK,-77.257,152.477,-1368.123,OK,-111.440,122.208,-1346.460,OK,-160.047,111.875,-1320.657,OK,-155.557,51.233,-1316.530
1,Port 2: NDI 8700340  s/n:34802401,114412,1,OK,0.8279583,0.2500736,-0.4564027,0.2089133,-71.930,151.695,-1361.762,0.3937440,4,OK,-71.703,152.006,-1362.195,OK,-104.366,121.467,-1338.469,OK,-151.540,110.708,-1310.341,OK,-145.727,50.232,-1305.421
1,Port 2: NDI 8700340  s/n:34802401,114415,1,OK,0.8349667,0.2550273,-0.4396352,0.2109798,-67.570,150.829,-1358.069,0.3846589,4,OK,-67.361,151.134,-1358.503,OK,-98.767,120.265,-1333.535,OK,-144.769,109.015,-1303.708,OK,-137.952,48.658,-1298.770
1,Port 2: NDI 8700340  s/n:34802401,114418,1,OK,0.8363885,0.2600779,-0.4330849,0.2127234,-65.401,149.601,-1357.232,0.3937976,4,OK,-65.178,149.927,-1357.675,OK,-95.954,118.639,-1332.407,OK,-141.456,106.823,-1301.969,OK,-133.950,46.511,-1297.343
1,Port 2: NDI 8700340  s/n:34802401,114421,1,OK,0.8330477,0.2632420,-0.4369729,0.2139856,-65.731,148.530,-1358.634,0.3749218,4,OK,-65.533,148.843,-1359.051,OK,-96.362,117.253,-1334.316,OK,-142.055,105.028,-1304.379,OK,-134.354,44.700,-1300.128
1,Port 2: NDI 8700340  s/n:34802401,114424,1,OK,0.8279287,0.2665367,-0.4450725,0.2130791,-67.237,147.469,-1361.306,0.3606838,4,OK,-67.055,147.772,-1361.697,OK,-98.281,115.931,-1337.880,OK,-144.416,103.364,-1308.852,OK,-136.864,42.968,-1305.200
1,Port 2: NDI 8700340  s/n:34802401,114427,1,OK,0.8245735,0.2690266,-0.4496134,0.2134267,-67.944,146.678,-1362.953,0.3556114,4,OK,-67.754,146.989,-1363.330,OK,-99.149,114.906,-1340.089,OK,-145.551,102.033,-1311.567,OK,-137.915,41.642,-1308.305
1,Port 2: NDI 8700340  s/n:34802401,114430,1,OK,0.8232013,0.2692491,-0.4521189,0.2131501,-68.378,146.520,-1363.580,0.3489631,4,OK,-68.202,146.822,-1363.947,OK,-99.721,114.732,-1340.959,OK,-146.287,101.841,-1312.706,OK,-138.737,41.414,-1309.544
1,Port 2: NDI 8700340  s/n:34802401,114433,1,OK,0.8257333,0.2679383,-0.4487150,0.2121992,-67.911,147.038,-1362.411,0.3512193,4,OK,-67.729,147.340,-1362.785,OK,-99.146,115.404,-1339.409,OK,-145.510,102.715,-1310.741,OK,-138.047,42.310,-1307.397
1,Port 2: NDI 8700340  s/n:34802401,114436,1,OK,0.8305155,0.2580183,-0.4444322,0.2148268,-67.829,149.288,-1359.665,0.3678407,4,OK,-67.623,149.594,-1360.068,OK,-99.061,118.325,-1335.755,OK,-145.344,106.494,-1306.523,OK,-138.085,46.173,-1301.849
1,Port 2: NDI 8700340  s/n:34802401,114439,1,OK,0.8398202,0.2433225,-0.4353191,0.2144608,-67.498,153.450,-1354.973,0.4046239,4,OK,-67.279,153.751,-1355.442,OK,-98.698,123.691,-1329.454,OK,-144.628,113.445,-1299.138,OK,-138.030,53.218,-1292.621
1,Port 2: NDI 8700340  s/n:34802401,114442,1,OK,0.8561767,0.2152618,-0.4212089,0.2078625,-69.592,160.772,-1345.882,0.4907047,4,OK,-69.319,161.076,-1346.488,OK,-101.033,133.604,-1317.750,OK,-146.399,126.715,-1285.744,OK,-141.671,66.735,-1276.086
1,Port 2: NDI 8700340  s/n:34802401,114445,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,114448,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,114451,1,OK,0.9184635,0.0216792,-0.3675117,0.1445336,-80.047,216.681,-1300.332,0.4250892,4,OK,-79.766,216.637,-1300.901,OK,-113.366,209.514,-1263.534,OK,-154.245,225.874,-1228.880,OK,-163.426,173.070,-1200.267
1,Port 2: NDI 8700340  s/n:34802401,114454,1,OK,0.9341841,-0.0151333,-0.3506410,0.0642028,-77.291,236.885,-1293.155,0.3922589,4,OK,-77.093,236.824,-1293.703,OK,-109.999,236.140,-1255.077,OK,-145.944,259.928,-1219.491,OK,-163.393,209.874,-1189.561
1,Port 2: NDI 8700340  s/n:34802401,114457,1,OK,0.9398927,-0.0330983,-0.3281362,-0.0885028,-72.462,254.877,-1287.910,0.3691624,4,OK,-72.317,254.796,-1288.437,OK,-102.851,260.904,-1248.408,OK,-129.055,291.491,-1209.636,OK,-159.749,246.603,-1182.158
1,Port 2: NDI 8700340  s/n:34802401,114460,1,OK,0.9384955,-0.0968479,-0.3110705,-0.1143759,-66.207,276.602,-1285.261,0.2371400,4,OK,-66.190,276.500,-1285.561,OK,-94.124,289.346,-1245.627,OK,-115.566,325.804,-1209.263,OK,-149.037,286.847,-1176.094
1,Port 2: NDI 8700340  s/n:34802401,114463,1,OK,0.9296377,-0.1535242,-0.2936475,-0.1611680,-57.181,294.366,-1288.127,0.2027312,4,OK,-57.224,294.259,-1288.317,OK,-81.851,313.499,-1248.900,OK,-97.072,354.944,-1214.934,OK,-134.076,323.090,-1177.941
1,Port 2: NDI 8700340  s/n:34802401,114466,1,OK,0.9028802,-0.1786029,-0.2980272,-0.2531564,-49.262,308.050,-1287.655,0.1637618,4,OK,-49.290,307.923,-1287.784,OK,-71.476,331.821,-1249.705,OK,-79.954,375.631,-1216.092,OK,-123.934,351.746,-1180.847
1,Port 2: NDI 8700340  s/n:34802401,114469,1,Partially Out of Volume,0.9197832,-0.2512866,-0.2657306,-0.1422715,-38.843,324.282,-1292.239,0.2308336,4,OK,-38.921,324.130,-1292.381,OK,-59.480,351.337,-1255.529,OK,-70.668,398.947,-1228.766,Used OOV,-105.243,376.006,-1183.521
1,Port 2: NDI 8700340  s/n:34802401,114472,1,Partially Out of Volume,0.9077994,-0.3142773,-0.2488950,-0.1232124,-28.875,338.792,-1299.735,0.2300567,4,OK,-29.030,338.676,-1299.799,OK,-47.317,370.561,-1265.715,Used OOV,-56.802,421.310,-1244.740,Used OOV,-89.069,404.724,-1195.294
1,Port 2: NDI 8700340  s/n:34802401,114475,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Used OOV,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,114478,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Used OOV,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,114481,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Used OOV,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,114484,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Used OOV,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,114487,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Used OOV,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
